asset_id,well_name,bha_number,equiv_bha_key,has_agitator,curve_type,bin_start_ft,bin_axis,median_rop,foot_count
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,6000,distance_from_lateral_start,31.6,23
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,6500,distance_from_lateral_start,37.1,21
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,7250,distance_from_lateral_start,29.0,17
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,7500,distance_from_lateral_start,36.0,13
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,8000,distance_from_lateral_start,38.3,23
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,8250,distance_from_lateral_start,29.0,31
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,8500,distance_from_lateral_start,276.9,1
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,8750,distance_from_lateral_start,28.1,12
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,9000,distance_from_lateral_start,30.3,31
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,10250,distance_from_lateral_start,26.9,22
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,10750,distance_from_lateral_start,25.9,18
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,11000,distance_from_lateral_start,16.1,16
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,11750,distance_from_lateral_start,21.4,35
28038976,Spohn Ranch 41H,4,6B-13mm | 7/8-lo,False,slide,12000,distance_from_lateral_start,20.8,21
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,0,distance_from_run_start,30.1,82
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,100,distance_from_run_start,102.9,85
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,200,distance_from_run_start,163.6,81
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,300,distance_from_run_start,200.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,400,distance_from_run_start,257.1,55
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,600,distance_from_run_start,147.0,20
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1000,distance_from_run_start,171.4,41
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1100,distance_from_run_start,109.1,2
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1200,distance_from_run_start,156.5,31
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1300,distance_from_run_start,200.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1400,distance_from_run_start,276.9,90
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1500,distance_from_run_start,327.3,72
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1600,distance_from_run_start,300.0,78
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1700,distance_from_run_start,276.9,75
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1800,distance_from_run_start,276.9,79
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,1900,distance_from_run_start,276.9,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2000,distance_from_run_start,360.0,76
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2100,distance_from_run_start,400.0,81
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2200,distance_from_run_start,300.0,85
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2300,distance_from_run_start,360.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2400,distance_from_run_start,240.0,85
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2500,distance_from_run_start,276.9,78
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2600,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2700,distance_from_run_start,267.0,78
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2800,distance_from_run_start,327.3,88
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,2900,distance_from_run_start,257.1,88
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3000,distance_from_run_start,360.0,91
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3100,distance_from_run_start,267.0,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3200,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3300,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3400,distance_from_run_start,300.0,99
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3500,distance_from_run_start,327.3,81
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3600,distance_from_run_start,240.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3700,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3800,distance_from_run_start,276.9,70
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,3900,distance_from_run_start,276.9,78
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4000,distance_from_run_start,360.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4100,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4200,distance_from_run_start,300.0,76
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4300,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4400,distance_from_run_start,300.0,89
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4500,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4600,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4700,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4800,distance_from_run_start,276.9,99
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,4900,distance_from_run_start,327.3,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5000,distance_from_run_start,300.0,87
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5100,distance_from_run_start,300.0,75
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5200,distance_from_run_start,225.0,66
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5300,distance_from_run_start,240.0,71
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5400,distance_from_run_start,200.0,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5500,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5600,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5700,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5800,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,5900,distance_from_run_start,240.0,75
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6000,distance_from_run_start,257.1,71
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6100,distance_from_run_start,360.0,86
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6200,distance_from_run_start,211.8,97
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6300,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6400,distance_from_run_start,327.3,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6500,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6600,distance_from_run_start,360.0,81
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6700,distance_from_run_start,240.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6800,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,6900,distance_from_run_start,327.3,71
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7000,distance_from_run_start,300.0,97
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7100,distance_from_run_start,240.0,83
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7200,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7300,distance_from_run_start,400.0,98
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7400,distance_from_run_start,400.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7500,distance_from_run_start,400.0,64
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7600,distance_from_run_start,360.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7700,distance_from_run_start,225.0,69
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7800,distance_from_run_start,267.0,66
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,7900,distance_from_run_start,400.0,92
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8000,distance_from_run_start,327.3,79
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8100,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8200,distance_from_run_start,327.3,74
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8300,distance_from_run_start,225.0,96
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8400,distance_from_run_start,360.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8500,distance_from_run_start,327.3,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8600,distance_from_run_start,194.8,74
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8700,distance_from_run_start,211.8,80
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8800,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,8900,distance_from_run_start,360.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9000,distance_from_run_start,211.8,75
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9100,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9200,distance_from_run_start,300.0,94
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9300,distance_from_run_start,211.8,84
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9400,distance_from_run_start,300.0,88
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9500,distance_from_run_start,211.8,77
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9600,distance_from_run_start,225.0,91
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9700,distance_from_run_start,240.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9800,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,9900,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10000,distance_from_run_start,300.0,82
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10100,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10200,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10300,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10400,distance_from_run_start,257.1,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10500,distance_from_run_start,257.1,99
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10600,distance_from_run_start,218.4,74
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10700,distance_from_run_start,257.1,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10800,distance_from_run_start,240.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,10900,distance_from_run_start,225.0,66
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11000,distance_from_run_start,257.1,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11100,distance_from_run_start,276.9,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11200,distance_from_run_start,276.9,83
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11300,distance_from_run_start,257.1,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11400,distance_from_run_start,300.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11500,distance_from_run_start,257.1,82
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11600,distance_from_run_start,180.0,72
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11700,distance_from_run_start,225.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11800,distance_from_run_start,189.5,74
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,11900,distance_from_run_start,240.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,12000,distance_from_run_start,225.0,79
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,12100,distance_from_run_start,225.0,100
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,rotary,12200,distance_from_run_start,225.0,70
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,0,distance_from_lateral_start,40.0,29
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,250,distance_from_lateral_start,49.6,62
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,500,distance_from_lateral_start,42.9,222
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,750,distance_from_lateral_start,72.0,247
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,1000,distance_from_lateral_start,65.5,205
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,1250,distance_from_lateral_start,78.3,28
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,1500,distance_from_lateral_start,81.0,50
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,1750,distance_from_lateral_start,69.2,49
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,2000,distance_from_lateral_start,55.4,9
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,2250,distance_from_lateral_start,61.0,19
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,2500,distance_from_lateral_start,74.2,44
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,2750,distance_from_lateral_start,49.6,24
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,3000,distance_from_lateral_start,67.9,25
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,3500,distance_from_lateral_start,63.2,19
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,3750,distance_from_lateral_start,56.2,51
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,4000,distance_from_lateral_start,59.0,24
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,4250,distance_from_lateral_start,47.4,11
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,4750,distance_from_lateral_start,59.0,16
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,5000,distance_from_lateral_start,59.0,41
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,5250,distance_from_lateral_start,40.0,75
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,5750,distance_from_lateral_start,37.9,25
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,6000,distance_from_lateral_start,52.2,45
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,6250,distance_from_lateral_start,50.0,16
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,6500,distance_from_lateral_start,58.1,19
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,6750,distance_from_lateral_start,40.6,28
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,7000,distance_from_lateral_start,54.5,20
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,7500,distance_from_lateral_start,47.1,30
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,7750,distance_from_lateral_start,69.2,37
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,8000,distance_from_lateral_start,67.9,21
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,8250,distance_from_lateral_start,56.2,29
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,8500,distance_from_lateral_start,61.0,45
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,8750,distance_from_lateral_start,12.9,1
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,9000,distance_from_lateral_start,70.6,25
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,9250,distance_from_lateral_start,48.6,32
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,9500,distance_from_lateral_start,57.1,31
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,10000,distance_from_lateral_start,48.3,18
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,10500,distance_from_lateral_start,43.9,25
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,10750,distance_from_lateral_start,45.3,34
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,11250,distance_from_lateral_start,46.8,17
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,11500,distance_from_lateral_start,31.9,43
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,11750,distance_from_lateral_start,31.2,26
41387083,Galvan Ranch A119H,3,6B-13mm | 5/6-mid,False,slide,12000,distance_from_lateral_start,25.6,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,100,distance_from_run_start,72.0,96
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,200,distance_from_run_start,120.0,97
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,300,distance_from_run_start,120.0,51
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,400,distance_from_run_start,90.0,100
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,500,distance_from_run_start,180.0,100
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,600,distance_from_run_start,180.0,5
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,700,distance_from_run_start,180.0,74
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,800,distance_from_run_start,180.0,100
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,900,distance_from_run_start,360.0,98
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1000,distance_from_run_start,360.0,71
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1100,distance_from_run_start,360.0,96
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1200,distance_from_run_start,360.0,62
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1300,distance_from_run_start,360.0,71
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1400,distance_from_run_start,360.0,77
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1500,distance_from_run_start,360.0,71
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1600,distance_from_run_start,360.0,56
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1700,distance_from_run_start,360.0,45
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1800,distance_from_run_start,360.0,40
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,1900,distance_from_run_start,360.0,40
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2000,distance_from_run_start,360.0,40
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2100,distance_from_run_start,360.0,42
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2200,distance_from_run_start,360.0,30
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2300,distance_from_run_start,360.0,18
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2400,distance_from_run_start,360.0,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2500,distance_from_run_start,360.0,30
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2600,distance_from_run_start,360.0,25
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2700,distance_from_run_start,360.0,27
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2800,distance_from_run_start,360.0,33
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,2900,distance_from_run_start,360.0,18
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3000,distance_from_run_start,360.0,19
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3100,distance_from_run_start,360.0,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3200,distance_from_run_start,360.0,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3300,distance_from_run_start,360.0,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3400,distance_from_run_start,360.0,16
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3500,distance_from_run_start,360.0,22
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3600,distance_from_run_start,360.0,10
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3700,distance_from_run_start,360.0,15
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3800,distance_from_run_start,360.0,15
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,3900,distance_from_run_start,360.0,17
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4000,distance_from_run_start,360.0,9
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4100,distance_from_run_start,360.0,6
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4200,distance_from_run_start,360.0,25
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4300,distance_from_run_start,360.0,32
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4400,distance_from_run_start,360.0,35
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4500,distance_from_run_start,360.0,51
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4600,distance_from_run_start,360.0,27
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4700,distance_from_run_start,360.0,30
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4800,distance_from_run_start,360.0,29
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,4900,distance_from_run_start,360.0,41
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5000,distance_from_run_start,360.0,30
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5100,distance_from_run_start,360.0,36
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5200,distance_from_run_start,360.0,42
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5300,distance_from_run_start,360.0,31
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5400,distance_from_run_start,360.0,23
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5500,distance_from_run_start,360.0,23
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5600,distance_from_run_start,360.0,36
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5700,distance_from_run_start,360.0,26
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5800,distance_from_run_start,360.0,24
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,5900,distance_from_run_start,360.0,30
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6000,distance_from_run_start,360.0,33
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6100,distance_from_run_start,360.0,21
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6200,distance_from_run_start,360.0,11
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6300,distance_from_run_start,360.0,32
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6400,distance_from_run_start,360.0,20
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6500,distance_from_run_start,360.0,10
89084185,La Muela Quick PSA 2H,5,6B-13mm | 5/6-mid,False,rotary,6600,distance_from_run_start,360.0,28
